comment_id,video_id,username,comment,like_count,published_at
UgwjjYSC6TKqV75GCkx4AaABAg,UAAbi1xdOII,@mariaangelicamendonca5402,Vou fazer no Natal. Adorei,0,2022-12-05T00:16:13Z
UgzDHVVhGCnE3gb1eVZ4AaABAg,UAAbi1xdOII,@nikapiaia5945,Amei a ideia.  Vou fazer  aqui em casa  . Obrigada,0,2022-12-04T21:58:32Z
UgwARTPU10h3RKjzjaB4AaABAg,UAAbi1xdOII,@euvinapalavra,"Quem tem gatos não façam,  a minha  jogou no chá, pegou fogo no tapete",1,2022-12-04T20:51:33Z
Ugxr46vFVwK4iJAjIdt4AaABAg,UAAbi1xdOII,@juniorcastanho9047,"Ah, e muito obrigado ao canal em!",0,2022-12-04T18:27:52Z
UgwiSQnx8UsIuedRFn14AaABAg,UAAbi1xdOII,@juniorcastanho9047,"Costumo fazer esse tipo de lamparina, mas geralmente uso cortiça no lugar do copo de plástico, bem complicado cortar as rolhas em rodelas. Vou tentar com o fundo do copinho, mas fico com receio de queimar. Alguém já tentou?",1,2022-12-04T18:27:03Z
Ugx9KWdrI3yJdkUiM0d4AaABAg,UAAbi1xdOII,@Wyk118,O TÍTULO É FAKE. ..VELA QUE NUNCA SE APAGA. APAGA SIM !,0,2022-12-04T16:34:41Z
UgyfiucIBzB8PqlNt914AaABAg,UAAbi1xdOII,@lindalvodossantosdasilva7030,Vou tentar fazer usando um pouco de vick pra respirar um ar melhor gostei muito .,0,2022-12-04T01:12:07Z
UgyGeUy7cikfnDjvWm54AaABAg,UAAbi1xdOII,@soniaalves5864,"Amei!!! Vou fazer amanhã, testar para a ceia.",0,2022-12-03T20:42:07Z
UgwamrMYfzL7P33er2J4AaABAg,UAAbi1xdOII,@geescar,"Ainda não fiz a vela, mas tenho o receio de eventualmente o plástico do copo queimar. Mas já tinha visto em outros vídeos a dica de usar uma tampa de garrafa de azeite com a mesma finalidade. deve ficar bom também ;)",7,2022-12-03T19:59:45Z
UgxsexK_5DfJ8YpxwMV4AaABAg,UAAbi1xdOII,@sandrag5328,Que maravilha gente 👏🏽👏🏽👏🏽 Parabéns!,4,2022-12-03T19:22:02Z
UgzqY1W66BOvygBrkht4AaABAg,UAAbi1xdOII,@crisobl3303,O plastico do copo onde esta o pavio nao derrete?,0,2022-12-03T18:51:55Z
UgwxULTPlo-_gjZTn4J4AaABAg,UAAbi1xdOII,@dievertoncosta3862,Pode por aquele óleo coala como essência?,0,2022-12-03T10:27:45Z
Ugxsg3G71BM1erAQKut4AaABAg,UAAbi1xdOII,@elvirajorgetto1923,Parabéns  VOU FAZER obrigado Deus te abençoe você sua família não  tenho  Décio posso usar poço  de  Pinho sol    porque uso muito   obrigado,0,2022-12-02T18:50:02Z
UgzY-Dj14eMEsjNBZct4AaABAg,UAAbi1xdOII,@ritacraveiroguimaraes6941,Nossa...Gostei..amei..💓😘😘,1,2022-12-01T22:06:09Z
UgynjRHzmherh9Y_af54AaABAg,UAAbi1xdOII,@cleidealves5065,"Amei, aqui tem pé de limão, vou fazer muitas, obrigada por compartilhar ❤",1,2022-12-01T21:56:39Z
Ugzg4nuZSD0xoxTwf9B4AaABAg,UAAbi1xdOII,@susanasilva2737,Obrigada por esta excelente ideia 🙏😁😍,1,2022-12-01T13:42:02Z
Ugyi3nrVxi8cqWCvoP94AaABAg,UAAbi1xdOII,@marleneguimaraesleite320,"Eu amei, sempre quis aprender fazer, obrigada! Deus abençoe",0,2022-12-01T04:10:15Z
Ugwho3ozm_Is3sgvIrN4AaABAg,UAAbi1xdOII,@jsb2875,INFELIZMENTE Não  funciona! Leva alguns segundos e apaga !,0,2022-11-30T22:08:57Z
UgyipHf_Zesyy_UtZ6V4AaABAg,UAAbi1xdOII,@aldacavalcanti610,Amei! Obrigada...,0,2022-11-30T16:07:51Z
UgwuiKaB8xw2-Kd15yF4AaABAg,UAAbi1xdOII,@hugooiko9599,"Nunca esquente as pontas de ferramentas, use um prego ou outro metal, mas ferramentas não!",0,2022-11-30T04:48:31Z
Ugw4G5xiQluAyBa9HQ94AaABAg,UAAbi1xdOII,@simone4293,"Que fantástico, obrigada pela dia e parabéns pelo vídeo",7,2022-11-28T23:28:49Z
UgyFanLgCeA3n9J0nHV4AaABAg,UAAbi1xdOII,@aracihasson7364,Com o tempo esse sal não derrete?,1,2022-11-28T20:19:11Z
Ugw-7XObo01xdKEv0Y94AaABAg,UAAbi1xdOII,@anaetelvina2406,"Pelo que conheço isso é uma lamparina e se apaga sim. Quando não é o óleo que se acaba, o pavio cria um torrão que impossibilita manter a chama acessa. É necessário fazer a limpeza do pavio ou mesmo a  troca. Por aí já se vê que não é infinita coisa nenhuma. Falar a verdade é preciso. Dei meu like pq ficou bonito! 👍",2,2022-11-28T16:24:26Z
UgyitOez_8THD_mEWEl4AaABAg,UAAbi1xdOII,@CJCunbha,"Quando queimando, o óleo não produz um pouco de fumaça com picumã?",0,2022-11-28T14:36:35Z
UgxkuOzfoelJPDZCKOh4AaABAg,UAAbi1xdOII,@irissfredofarencena7847,"Sensacional, ameiiii! Vou fazer para perfumar e servir como decoração para o natal e sempre no meu cantinho. Te seguindo para ver outros vídeos geniais. Parabéns gênio Brasileiro 👍😉😃❤️💚💛🇧🇷👏👏👏👏",8,2022-11-27T23:37:03Z
UgzAQS_J_FISNDmYcz14AaABAg,UAAbi1xdOII,@beatriznascimento4332,Gente o limao ta um reaaal no meu bairro🤣.chegooou meu momentooo,0,2022-11-27T22:56:26Z
UgyMqBzeickE-FDqJOV4AaABAg,UAAbi1xdOII,@ozaniasantos7146,Mas esse fundo do copo não pega fogo🤔...tão fininho.,0,2022-11-27T19:38:13Z
Ugx9xkpdZOHBpghH-Cx4AaABAg,UAAbi1xdOII,@franciscarozangelaaraujoca4752,Gostei da ideia vou fazer  depois  te  falo  se deu  certo,0,2022-11-27T14:46:23Z
UgwWij-kZBK6EZC-eBV4AaABAg,UAAbi1xdOII,@veraboquimpani4708,"Excelente ideia, parabéns!!!",1,2022-11-27T13:14:01Z
Ugx9-7Dvfepq-CO2iIR4AaABAg,UAAbi1xdOII,@ArtureLuna,Boa noite..quanto tempo ela dura ?,0,2022-11-26T21:29:20Z
UgyULDy16fJsDaC_JkR4AaABAg,UAAbi1xdOII,@jolopezl4489,"Incrível lllll, vc é um gênio ooooo",0,2022-11-25T10:11:29Z
Ugy9KrzYKS6PjPxgtKF4AaABAg,UAAbi1xdOII,@claricerosariamirandadasil4732,"Parabéns. Bem explicado: simples, prático, sem embromação.",3,2022-11-24T13:46:06Z
Ugw28y_47ZnPRiw-jzN4AaABAg,UAAbi1xdOII,@zilmaradalben8508,Minha avó já fazia esse tipo de vela. Ela chamava de lamparina.,0,2022-11-23T23:23:34Z
UgwBUJttPjugbkTY9fV4AaABAg,UAAbi1xdOII,@aparecidaaparecida7193,Gente. O Brasileiro tem que ser estudado pela NASA!!! PARABENS. AMEI!!!! VOU FAZER!!! DEUS ABENÇOE GRANDEMENTE,137,2022-11-23T09:31:28Z
UgzhiuVN_7gXHYk2VgV4AaABAg,UAAbi1xdOII,@matmasara,Ótima explicação. Obrigada.,3,2022-11-22T02:23:07Z
UgyWWSZVdin5AqJ9rEZ4AaABAg,UAAbi1xdOII,@raqueljuliapradodetoledo2331,"Estou fazendo a vela mas a tampinha está afundando e a que não afundou esquentou o vidro que estourou, vc pode explicar o que estou fazendo de errado, obrigada",2,2022-11-18T16:34:11Z
UgwAYCICbDh1KnO4wPl4AaABAg,UAAbi1xdOII,@megbulhoes5801,"Agora que vi essa ideia 💡. Vou fazer. Obrigada,simples e sem rodeios. Parabéns!",14,2022-11-16T17:14:04Z
UgwIvSxI3VBf9y4OtoJ4AaABAg,UAAbi1xdOII,@marinaldasilva9802,Fiz e meu copo derreteu.,0,2022-11-14T22:26:24Z
UgwVEBhjhryXSdXguft4AaABAg,UAAbi1xdOII,@RosaMaria-mt4ie,"Shou de bola amei muito sua explicação  , você mi ajudou muito foi ó  unico que esplicou com perfeicao3 parabens3",0,2022-11-14T01:20:54Z
Ugzp6145QoFnq0Cwm-R4AaABAg,UAAbi1xdOII,@verapinheiro6600,Posso usar barbante no lugar do pavio,0,2022-11-13T22:31:18Z
UgwydxvFi0MOo1zZJ2p4AaABAg,UAAbi1xdOII,@LenaValsecchi,Nunca se acaba? Kkkkkkkkkk Tudo que tem fogo uma hora a combustão acaba assim que o agente da combustão termina...,1,2022-11-13T20:48:18Z
UgydKY98f0MG1Gdh-7J4AaABAg,UAAbi1xdOII,@mauriciodilvs290,O nome disso e Lamparina<br>e e claro que apaga,1,2022-11-12T20:50:47Z
Ugw08jNGnmiBLsnlcO14AaABAg,UAAbi1xdOII,@julianapereira7711,"No lugar da essência, do cravo e do limão, posso usar amaciante concentrado?",0,2022-11-11T21:40:30Z
Ugy9b2V-T8Pl_OIoNLJ4AaABAg,UAAbi1xdOII,@elaineborges7651,O plástico derrete,0,2022-11-11T04:20:31Z
Ugy38Cupgal8zvoC_FN4AaABAg,UAAbi1xdOII,@anadiaandrade1328,"Fiz. Acende, mas....o cheiro é por causa da essência não pelo limão; 2..a fuligem, como controlar, pois fica super intensa. Obrigada",0,2022-11-09T15:56:23Z
UgyxXaJRoHBGerEE9Ed4AaABAg,UAAbi1xdOII,@brymaxzeravla8344,Obrigada por ensinar 🤗🤗🤗,1,2022-11-09T11:05:43Z
UgziU8vA7S8aXseFNJh4AaABAg,UAAbi1xdOII,@8karenwalker,"Ola, obrigada pela ideia genial. Pergunta: o sal e so pra dar um suporte, ou aje como condutor? Vi um comentario que a pessoa vai colocar conchinhas do mar em vez do sal. Funciona? Nao precisa de sal? Se eu fizer com essencia de lavanda, o limao ainda e necessario? Obrigada 🙂",0,2022-11-09T05:16:53Z
UgzVueiX5ycTm4k1Xeh4AaABAg,UAAbi1xdOII,@ednanevesborges9043,"Tentei várias vezes mais não deu certo,fica uns dez minutos e apaga .",0,2022-11-09T01:06:40Z
UgwuX6N-r8bO-f8gw7p4AaABAg,UAAbi1xdOII,@cristinaaltafim8243,Muito bom mas não é para sempre vc tem q ficar colocando oléo qdo acaba senão apaga. Mas adorei a ideia do cheirinho❤,0,2022-11-08T21:58:32Z
Ugwh_t82KILOmIueQOl4AaABAg,UAAbi1xdOII,@taniamarquesoficial,"Eu fiz a vela hoje, ficou lindo dentro do vidro, mas na hora do fogo kkkkkk pegou fogo, saiu uma fumaça preta um cheiro horrível,  parecia que ia explodir.<br><br>Não recomendo kkkkk",0,2022-11-08T20:07:50Z
UgwchXRTgDCpZDHbCDd4AaABAg,UAAbi1xdOII,@neysilv453,"<a href=""https://www.youtube.com/watch?v=UAAbi1xdOII&amp;t=230"">3:50</a> ué mas tu disse que nunca se apaga agora está dizendo que quando apagar kkkkkkkkkkkkkkk🤣🤣🤣",0,2022-11-07T02:28:42Z
UgxZe9KaXPrHcjtFJgl4AaABAg,UAAbi1xdOII,@aparecidamageladiasmagelad186,"Amei de paixão ,foi a ideia mais incrível que já vi ,essa vou fazer , parabéns",14,2022-11-07T00:13:56Z
Ugy6bI0s9yfRgz2DULJ4AaABAg,UAAbi1xdOII,@elainemaia8037,"Que legal, adorei muito obrigada!!",3,2022-11-06T20:02:25Z
UgzJW3jCptUyMbhHW4R4AaABAg,UAAbi1xdOII,@cassianeost9032,Dá certo usando velas redondas de inox?,0,2022-11-06T10:42:27Z
UgyK8w4ygm7J9xedKD14AaABAg,UAAbi1xdOII,@potypull,Da para trocar o sal grosso por um sal normal mesmo?,1,2022-11-05T20:41:46Z
UgwVaXPgbmel0glya2t4AaABAg,UAAbi1xdOII,@mariadelurdesdorego,Caso  não tenha sal grosso o que pode usar <br>Obrigado,0,2022-11-05T16:39:26Z
Ugy1BHuuT7922VUm-gJ4AaABAg,UAAbi1xdOII,@GreensCult,&quot;É fatias de um limões&quot;,2,2022-11-05T04:14:11Z
UgwXZuQK3Nhtf-x5Z2t4AaABAg,UAAbi1xdOII,@marisacamargo5364,Gostei da ideia mas fui fazer e ficou saindo muita fumaça. Fiquei com medo e apaguei a vela.😂,0,2022-11-04T23:27:44Z
UgyIaDJRTMS-g2uUdB14AaABAg,UAAbi1xdOII,@carlosalbertodasilva4459,"Mano, como é que nunca se apaga se o pavio acaba em uma hora? Eu usei pavio de vela e usei barbante mas nenhum durou duas horas. tem outro material que seja melhor?",0,2022-11-04T17:03:49Z
Ugy6Z-QSmzuM8u8R6Vh4AaABAg,UAAbi1xdOII,@ms_music.reggae,"Amei essa receita, como ansiosa que sou já estou na cozinha fazendo minha vela KKK obrigada amigo por compartilhar conosco,♥️🌹🙏😊",11,2022-11-04T11:00:06Z
UgxZ8YB1N4mJiTtg4ZF4AaABAg,UAAbi1xdOII,@vitoriabrasil4854,As que eu fiz queimaram o suporte do pavio.,0,2022-11-03T22:58:27Z
Ugwt7s_lX6d8sJoy7Zx4AaABAg,UAAbi1xdOII,@kanunina1028,"Maluco! (No bom sentido!) Que massa, velho!!! Sensacional!",2,2022-11-03T01:26:11Z
UgzZsgsiB7JQvEZDrqZ4AaABAg,UAAbi1xdOII,@marlucebrito7371,Eu fiz . Segui passo á passo. Más o pavio queimou em três horas. Não gostei.,0,2022-11-03T01:22:14Z
Ugy-konLhmJAJnc6jl94AaABAg,UAAbi1xdOII,@ClaudiaSchneider,"Olá, boa noite, adorei a dica, não sabia.",0,2022-11-03T01:15:04Z
UgxxpLBc4ySw3kwKu1d4AaABAg,UAAbi1xdOII,@fatimaseixas8576,Não têm perigo dê pegar fogo 🔥?.,0,2022-11-02T21:25:20Z
Ugy1M05dTpfDcXGdi3l4AaABAg,UAAbi1xdOII,@reginamoura4128,Opa!<br>Obrigada pelo carinho 🌼✨🥰,1,2022-11-02T18:52:20Z
Ugx6FmLdxR4gr4YmAk94AaABAg,UAAbi1xdOII,@robertotravaglini1028,"Olá! Eu fiz sua vela, mas o fundo do copo derrete e cheira mal,. Fiz com o fundo de latinha e além de não derreter, nem dar cheiro, ela faz com que a claridade aumente, pois reflete no aluminio. Tenta aí!",0,2022-11-02T17:49:58Z
UgxIoJP6OW0D_KFFon94AaABAg,UAAbi1xdOII,@veraavilaamaral,"Muito obrigada,  achei genial !",0,2022-11-02T17:27:38Z
Ugz13g6Wp1zZ83nBSdd4AaABAg,UAAbi1xdOII,@gilmara4077,Muito top!👏🏻👏🏻👏🏻😘Obrigada por compartilhar seus vídeos! Acabou de ganhar mais um like e inscrita!🌹💫✨️,13,2022-11-02T15:07:34Z
UgxskLl24qAmVWOVozN4AaABAg,UAAbi1xdOII,@marianeusabezerraamerico7614,Amei  essa dica gosto muito . <br>Gratidao.,1,2022-11-01T22:54:34Z
UgyEWPDRqpi7rdnZJtx4AaABAg,UAAbi1xdOII,@mariaaparecidamacielpinto5260,O plástico não derrete?,0,2022-11-01T21:32:53Z
UgzzTMCnbd4gvWOSYWB4AaABAg,UAAbi1xdOII,@cleideferreira8490,Alguém pode me informar não tem perigo dessa vela acesa direto pegar fogo  por que eu amei,1,2022-11-01T14:27:23Z
Ugx8NuVhFq8B7EA7TDV4AaABAg,UAAbi1xdOII,@mariacandidarochamorroni101,Gostei  muito bom mesmo...!!!,0,2022-11-01T13:58:54Z
UgyfVrS3aMRGoZ_TEaV4AaABAg,UAAbi1xdOII,@sandrahrabowy4428,O óleo de soja não dá cheiro de comida?,0,2022-11-01T03:44:56Z
UgwWOj2xQzUEhHJ5bT94AaABAg,UAAbi1xdOII,@cissatuy6017,Amo velas e limão siciliano 😍 Ingredientes fáceis e vídeo direto. Muito obrigada,14,2022-10-31T23:34:59Z
UgyfAYlEY0Qhp9Xa5np4AaABAg,UAAbi1xdOII,@ivonemariamachadodossantos1125,Eu fiz amei vou esperar quanto tempo vai durar gratidão amigo,1,2022-10-31T14:11:16Z
UgzI42eFHBX2bh2YPst4AaABAg,UAAbi1xdOII,@iranioliveira6589,Mais quando acender não queima essa tampinha plastica?,0,2022-10-31T10:51:11Z
Ugwh51Skz1EALkUqp3F4AaABAg,UAAbi1xdOII,@dilmacoutinhovital970,Eu adoro velas! Seu vídeo  foi direto no assunto isso é  muito bom. Vou fazer com certeza. Um grande abraço.,5,2022-10-30T20:30:59Z
UgwBGJJ7fMRxOnbOuMF4AaABAg,UAAbi1xdOII,@goretesanches5720,"Vou fazer com pote de vidro de azeitona, a tampa é de metal.",0,2022-10-30T17:30:08Z
UgzQoWKPPP9HbtdrlIx4AaABAg,UAAbi1xdOII,@miriam6840,"A primeira vela que fiz ficou maravilhosa, parecia uma gelatina divertida. Até que tive &quot;maravilhosa idéia&quot; de colocar ela para acabar de secar no sol... kkk quando olhei ela,estava toda torta kkkk",12,2022-10-30T15:24:06Z
UgxWCuR3xsnFHx13KLp4AaABAg,UAAbi1xdOII,@audineacristina6877,Gostei muito obrigada bom domingo ☺️😚,0,2022-10-30T11:09:13Z
Ugxsn9YE1bTqxf6ycfd4AaABAg,UAAbi1xdOII,@wesiareginasantos6561,Não vai  queimar o fundo do copo?,0,2022-10-30T10:48:35Z
UgxNJKqgRoqjcc4fm9l4AaABAg,UAAbi1xdOII,@juceliaoliveira6845,Amei!!!!! Vou fazer p o natal. Parabens por sua criatividade.,0,2022-10-29T22:18:54Z
Ugy_PhmN_EeEY3HjRQp4AaABAg,UAAbi1xdOII,@33fisu,"Só uma questão : não queima o plástico ?  Vou experimentar e ver, pois parece óptima ideia👍🏻🤍",1,2022-10-29T21:38:53Z
UgwuQs3O9sAdyMqXahl4AaABAg,UAAbi1xdOII,@estelacavalcante8385,Que ideia boa obrigada,0,2022-10-29T20:13:35Z
UgyQDquDkCpgw1yzbRV4AaABAg,UAAbi1xdOII,@martasantos2180,🤔 🤔 🤔 Como que essa vela 🕯 vai  cheirar se a água e o óleo não se misturam?,0,2022-10-29T18:55:59Z
Ugxm1sDD68-_Fe4If5t4AaABAg,UAAbi1xdOII,@joanabarros5469,Pra mim não deu nada certo.,0,2022-10-29T03:02:09Z
Ugy8hfNu2yiXN45DQT94AaABAg,UAAbi1xdOII,@marinadalas8555,Quantos dias dura essa vela encendida?,0,2022-10-29T01:48:38Z
UgzCNyfPke9XLLXhUBd4AaABAg,UAAbi1xdOII,@cantandoparaosnetinhos1515,É como que não derrete esse plástico?,0,2022-10-28T22:28:02Z
UgyJqaqIJHMxTiJepYB4AaABAg,UAAbi1xdOII,@cantandoparaosnetinhos1515,"Olá, Boa noite! Gostei muito, mas queria saber: posso fazer com a tampa do pote?",0,2022-10-28T22:25:12Z
UgxCCcSloLl6WB1_4Th4AaABAg,UAAbi1xdOII,@jeanehha1157,Maravilhoso 👏🏼 👏🏼 👏🏼,0,2022-10-28T21:20:08Z
UgzO4fmZckHqnywzBnh4AaABAg,UAAbi1xdOII,@lenildedossantos1632,"Amei  obrigada, tenho certeza,que ficará muito boa essa vela.",3,2022-10-28T21:05:18Z
UgxV6gRpsnjqhViVnR54AaABAg,UAAbi1xdOII,@taniafaccio7681,"Amei, gratidão 🙏🏻",0,2022-10-27T21:26:24Z
UgzeMZtDYlEQLLzZQJB4AaABAg,UAAbi1xdOII,@luzineteerivelte5503,Bom,0,2022-10-27T19:50:37Z
Ugyxt3I6UldXZbFPh8Z4AaABAg,UAAbi1xdOII,@antoniasouza5536,Vou fazer tambem  minha casa vai ficar perfumada,0,2022-10-27T18:23:04Z
Ugxho0RtANgYlSSR19R4AaABAg,UAAbi1xdOII,@gpa2892,"Voce foi direto as explicações do video. Prático, objetivo.<br>Obrigada🙏",177,2022-10-27T16:46:51Z
Ugxz37JskLNacJFl0Fh4AaABAg,UAAbi1xdOII,@MariaDasgracas-pi8ep,Gratidão Amei são lindíssimas,0,2022-10-27T15:37:27Z
Ugxu3pbD_ZKtXb5ciyJ4AaABAg,UAAbi1xdOII,@casinhadacarla6808,"🌻Casinha da Carla 🌻🌻Senhor,ajude-me a sentir-me menos ansiosa sobre o futuro ou sobre o alcance  do que desejo.Ajude me a confiar que até aqui o Senhor esteve comigo e estará  sempre ao meu lado.<br>Ajude me a não  me preocupar  com as coisas,mas a entregar minhas preocupações  ao Senhor em oração. <br>Deixando-as em suas mãos..o",4,2022-10-27T14:09:13Z
UgyLoBoNz47ykoGCQCV4AaABAg,UAAbi1xdOII,@lenalenajesus4550,Ganhou nova escrita👏👏👏,1,2022-10-26T14:30:53Z
UgzyoqS_zTpYvOJ45od4AaABAg,UAAbi1xdOII,@carmemdietrich9643,Interessante!   Vou fazer agora!!<br>Muito obrigada!!!!,1,2022-10-26T10:21:14Z
UgwBxXNHlrwzI8f9RYR4AaABAg,UAAbi1xdOII,@flavinhaabena,Essa dica é perfeita 😍,36,2022-10-26T02:14:56Z
Ugwfyx-pWzLdN7HhawF4AaABAg,UAAbi1xdOII,@stefanovitiello2542,"Oi, Amigo.<br>Parabéns pelo Vídeo... Curti...<br>O Fundo do Copo de plástico não vai queimar com o pavio/barbante ??<br>Vc deixou o Copo encostando no óleo ??<br>Abraço",0,2022-10-25T21:57:51Z
Ugxv3Lx4Nxw4qbTfM0F4AaABAg,UAAbi1xdOII,@danielamarsilecunhakookbab8907,Fiz mas não deu certo,0,2022-10-25T16:54:19Z
Ugxqxwqqa-slzinQaIp4AaABAg,UAAbi1xdOII,@rosileneferraz5330,Amei! já me inscrevi e vou fazer a vela sem dúvidas pois amooo esses cheirinhos e com limão 🍋 e canela são combinações perfeitas🥳<br>Obrigada!🙏,1,2022-10-25T16:36:23Z
UgwgdW2CN4U4MoGcnw54AaABAg,UAAbi1xdOII,@lucianefernandadacosta215,Obrigada.  SUCESSO.  Deus abençoe vocês todos nós seus dias,0,2022-10-25T02:26:08Z
UgyKfd_KWWo-eQAWaI14AaABAg,UAAbi1xdOII,@Hopka35,"Eu acabei fazendo com papel toalha o pavio, agora ele fica estalando, será que é normal? Ou tenho q usar o barbante mesmo?",0,2022-10-25T00:42:23Z
Ugy6M8zb5fstrSuwFul4AaABAg,UAAbi1xdOII,@irisnunes6401,Dúvida esse pavio não vai queimar o plástico,0,2022-10-24T23:35:48Z
UgznoTz7AIDEcAhiKAp4AaABAg,UAAbi1xdOII,@mariaines5471,Caramba fiz passo a passo.Mas o pavio queimou muito rápido. O que eu fiz de errado?,0,2022-10-24T23:20:55Z
UgxoDpKW_tjbBEdtgYx4AaABAg,UAAbi1xdOII,@aventurasnaestradacomdeus2837,Que bom saber disso que maravilha,7,2022-10-24T22:54:34Z
UgytxgdxXXrAJhNdHSl4AaABAg,UAAbi1xdOII,@juliokikuti4503,"À medida em que o pavio vai se queimando, como ele &quot;sobe&quot;? O plástico não é queimado também?",18,2022-10-24T11:24:36Z
Ugx0bYHSN9YSMvN6XE54AaABAg,UAAbi1xdOII,@despertarhoje_11,Adorei a dica parabéns pelo. Seu trabalho,0,2022-10-24T07:25:15Z
Ugx9iT5YVGw539Kc5kx4AaABAg,UAAbi1xdOII,@marciaborgens4116,Muito obrigada pelo seu vídeo ❤️,7,2022-10-24T01:55:13Z
Ugz4ZxjM8f3JzSu59Zd4AaABAg,UAAbi1xdOII,@avelinaxavier7477,Parabéns 👏 👏 👏  ótima ideia. Obrigada.  Amei.,0,2022-10-23T23:19:01Z
Ugze95Bod45BjSp59GJ4AaABAg,UAAbi1xdOII,@arleterodrigues847,Amei a ideia 🥰,3,2022-10-23T20:04:46Z
Ugz36BWgo2O6WcNDgRp4AaABAg,UAAbi1xdOII,@ariadnestaelnevesdossantos9803,"Boa tarde, amei o cheirinho,fiz igualzinho com vc fez,saiu perfeito,bj e obrigada por compartilhar",4,2022-10-23T19:46:21Z
UgykzlTZnjK1Pc-Vrmd4AaABAg,UAAbi1xdOII,@AngelaMaria-io1sc,"Rsrs , como assim ? O pavio não gasta ?",0,2022-10-23T19:32:40Z
Ugz6VB608PrEpTCPyuZ4AaABAg,UAAbi1xdOII,@AngelaMaria-io1sc,Gostei mto  parabéns.,0,2022-10-23T19:31:13Z
UgyhPg19dIJitbCyM6N4AaABAg,UAAbi1xdOII,@AngelaMaria-io1sc,Não deixa o teto de  casa preto tipo lamparina ?,0,2022-10-23T19:30:45Z
UgwvdGxJvd1nNx9hldl4AaABAg,UAAbi1xdOII,@analiceoficial4223,Não era mais fácil ter passado o barbante na rodela do limão?😒,0,2022-10-23T19:15:13Z
UgwYVbVCS12Q2TEIwQ14AaABAg,UAAbi1xdOII,@MarciaGreice1,Que bacana... Você falou pra usar ESSÊNCIA  e não Óleo Essencial.  Porque Morro de pena de usar óleo essencial pra esse tipo de trabalho ou limpeza.   Óleo Essencial é terapêutico e muito precioso. .. e é desperdício usar em limpeza pra dar cheiro.<br>... JA ESSÊNCIA se usa com tranquilidade pra dar cheiro ao ambiente.,0,2022-10-23T13:45:54Z
Ugwz9J2n2xRTzR5hX1V4AaABAg,UAAbi1xdOII,@maravieiranobre,"Gostei da dica, porém não entendi essa do copinho plástico...cortou, botou o pavio, tirou e botou no vidrinho, mas e o copinho cortado pra quê serviu ?!!  Não vi serventia de cortar o copinho ...",0,2022-10-23T03:44:49Z
Ugx6h7NNMzU5ZVEcDc14AaABAg,UAAbi1xdOII,@RafaelRosa,O plástico não derrete?,0,2022-10-23T03:35:19Z
UgwSKrzFqd6C73t1R_14AaABAg,UAAbi1xdOII,@biancamiucha7430,Não queima o plástico do copo?,1,2022-10-23T02:55:37Z
UgztlIr8s1s-rhOmPS14AaABAg,UAAbi1xdOII,@ednamarquesmarques3495,"Eu não consegui fazer, como ele tão bem ensinou!<br>Não sei se alguém conseguiu!<br>Fiz o processo certo., só que o pavio queimou o plástico!<br>Eu tentei de novo, o mesmo resultado! <br>Então eu peguei uma rodela de limão do tamanho da boca do copo., bem sequinho coloquei no miolo, um pedaço de vela fina, com pavio no óleo! A rodela do limão sustentou os dois pavios! Só assim ela tem 4 dias acêsa! 🙏",5,2022-10-22T23:39:04Z
UgwAKMV2PBosC9MoK054AaABAg,UAAbi1xdOII,@aparecidaeugenia2670,"Vou experimentar, se não der certo,vou te responder.",0,2022-10-22T21:17:48Z
UgwuAcM426NpwoTrY8p4AaABAg,UAAbi1xdOII,@24121962RB,"O pavil acaba logo ? E o plastico do.copinho , ele não queima?",1,2022-10-22T20:05:05Z
UgyKWkdFrxc6llyGbh14AaABAg,UAAbi1xdOII,@edsoncolaco,O plastico não queima ?,1,2022-10-22T18:59:29Z
UgyWiqDd28S3ZJPMmX14AaABAg,UAAbi1xdOII,@estherfroes,Alguém fez e deu certo?<br><br>(O moço tem o vício de falar &quot;tá&quot;....),1,2022-10-22T15:44:07Z
Ugyzmz5RarJVuHws4tl4AaABAg,UAAbi1xdOII,@gabrielanovaisdearaujo1566,Adorei,0,2022-10-22T11:53:41Z
UgyPripT4ojmMuiHLTZ4AaABAg,UAAbi1xdOII,@mariadosocorrodesouza8595,"Amei meu querido,lindo trabalho muito grata 🙏❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️",1,2022-10-22T09:00:11Z
Ugwkvvkq6XNKvVWqj294AaABAg,UAAbi1xdOII,@mariajosedesouza422,"Gostei muito da sua dica . Vou fazer, obrigada.",2,2022-10-22T05:04:02Z
UgxKjgXXKZJevThmaZJ4AaABAg,UAAbi1xdOII,@ritalima7187,Gostei da dica obrigado....👏👏❤️❤️❤️🥂,0,2022-10-22T03:19:13Z
UgzNzF8enLyYHEYFikJ4AaABAg,UAAbi1xdOII,@cristianeteixeira1856,Acho lindo decoração com velas. Fica chique e aconchegante. Amei. ❤️,7,2022-10-22T01:59:04Z
Ugz6XdYRhgNENYfLgJh4AaABAg,UAAbi1xdOII,@adrianeventura3622,Vou colocar conchinha da praia no lugar do sal grosso 😄🤭ameeiii seu vídeo gratidão 🙌🙏💞,4,2022-10-21T23:42:47Z
